course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,profit,published_date,published_time,year,month,day,Clean_title
450068,Build a Photo Blog with Ruby on Rails,https://www.udemy.com/build-a-photo-blog-with-ruby-on-rails/,True,20,2281,32,21,Intermediate Level,1.5 hours,2015-04-02T20:30:12Z,Web Development,45620,2015-04-02,20:30:12Z,2015,4,2,build photo blog ruby rails
130064,Practical PHP: Master the Basics and Code Dynamic Websites,https://www.udemy.com/code-dynamic-websites/,False,0,83737,4598,45,All Levels,6.5 hours,2014-07-19T03:02:05Z,Web Development,0,2014-07-19,03:02:05Z,2014,7,19,practical php master basics code dynamic websites
94432,Learn PHP Fundamentals From Scratch,https://www.udemy.com/learn-php-fundamentals-from-scratch/,False,0,48650,1236,9,Beginner Level,2 hours,2013-10-16T08:12:40Z,Web Development,0,2013-10-16,08:12:40Z,2013,10,16,learn php fundamentals scratch
495678,JavaScript for beginners - A Complete Guide,https://www.udemy.com/javascript-a-complete-guide/,True,100,1193,87,58,All Levels,10.5 hours,2015-06-16T00:35:45Z,Web Development,119300,2015-06-16,00:35:45Z,2015,6,16,javascript beginners  complete guide
957362,AngularJs :basics for beginners,https://www.udemy.com/angularjs-basics-for-beginners/,True,45,1237,16,14,All Levels,1 hour,2016-09-19T14:50:49Z,Web Development,55665,2016-09-19,14:50:49Z,2016,9,19,angularjs basics beginners
343816,Learn SASS and improve your CSS,https://www.udemy.com/write-clean-css-using-sass/,True,55,1849,29,24,All Levels,3 hours,2014-12-20T00:21:05Z,Web Development,101695,2014-12-20,00:21:05Z,2014,12,20,learn sass improve css
1127988,Angular Tutorial For Beginners,https://www.udemy.com/angular-tutorial-for-beginners/,False,0,5397,112,36,Beginner Level,2.5 hours,2017-02-28T04:07:50Z,Web Development,0,2017-02-28,04:07:50Z,2017,2,28,angular tutorial beginners
1079624,HTML and CSS for Absolute Beginners,https://www.udemy.com/html-and-css-for-absolute-beginners-with-examples/,False,0,4410,52,26,All Levels,3 hours,2017-01-20T17:02:27Z,Web Development,0,2017-01-20,17:02:27Z,2017,1,20,html css absolute beginners
746790,"JavaScript, jQuery and Ajax",https://www.udemy.com/ajax-calls-the-simplest-way/,True,20,1554,30,60,All Levels,4 hours,2016-02-02T18:36:12Z,Web Development,31080,2016-02-02,18:36:12Z,2016,2,2,javascript jquery ajax
647564,React: Learn ReactJS Fundamentals for Front-End Developers,https://www.udemy.com/react-fundamentals-frontend-developers/,True,55,1993,55,26,All Levels,4 hours,2016-06-06T15:29:42Z,Web Development,109615,2016-06-06,15:29:42Z,2016,6,6,react learn reactjs fundamentals frontend developers
963378,JavaScript For Absolute Beginners - Level Two,https://www.udemy.com/javascript-for-absolute-beginners-level-two/,True,30,424,85,9,Intermediate Level,1 hour,2016-09-20T17:59:39Z,Web Development,12720,2016-09-20,17:59:39Z,2016,9,20,javascript absolute beginners  level
650222,The Complete HTML5 and CSS3 Course - with 8 Websites Design,https://www.udemy.com/build-responsive-websites-with-html5-and-css3-from-scratch/,True,30,1551,42,78,All Levels,7.5 hours,2015-12-07T19:32:22Z,Web Development,46530,2015-12-07,19:32:22Z,2015,12,7,complete html5 css3 course  8 websites design
565384,Introduction to Modern Programming with PHP,https://www.udemy.com/introduction-to-modern-programming-with-php/,True,20,954,183,123,Beginner Level,16 hours,2015-08-27T19:20:42Z,Web Development,19080,2015-08-27,19:20:42Z,2015,8,27,introduction modern programming php
784544,HTML Introduction Course: Learn HTML in 2 hours!!!,https://www.udemy.com/html-introduction-course-learn-html-in-2-hours/,False,0,7304,368,28,All Levels,2 hours,2016-03-08T15:24:31Z,Web Development,0,2016-03-08,15:24:31Z,2016,3,8,html introduction course learn html 2 hours
340844,Learn HTML & CSS: How To Start Your Web Development Career,https://www.udemy.com/how-i-landed-a-web-development-job-earned-5k-freelancing/,False,0,15462,689,60,Beginner Level,4.5 hours,2015-09-29T19:46:45Z,Web Development,0,2015-09-29,19:46:45Z,2015,9,29,learn html  css start web development career
1227322,React vs Angular vs Vue.js by Example,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,False,0,6958,132,30,Beginner Level,3.5 hours,2017-06-02T21:57:07Z,Web Development,0,2017-06-02,21:57:07Z,2017,6,2,react vs angular vs vuejs example
1246622,Build and Deploy a LAMP server on AWS,https://www.udemy.com/build-and-deploy-a-lamp-server-on-aws/,False,0,3571,18,8,Beginner Level,1 hour,2017-06-19T23:33:54Z,Web Development,0,2017-06-19,23:33:54Z,2017,6,19,build deploy lamp server aws
808622,AngularJS Authentication: Secure Your App with Auth0,https://www.udemy.com/angularjs-authentication-with-auth0/,False,0,21689,1080,13,All Levels,1 hour,2016-04-01T05:51:48Z,Web Development,0,2016-04-01,05:51:48Z,2016,4,1,angularjs authentication secure app auth0
909244,Docker for Developers - Newest Version 1.12 with Swarm Mode,https://www.udemy.com/docker-for-developers/,True,95,767,104,81,Beginner Level,5.5 hours,2016-07-22T15:37:25Z,Web Development,72865,2016-07-22,15:37:25Z,2016,7,22,docker developers  newest version 112 swarm mode
1102962,Angular Material - Quickstart,https://www.udemy.com/styling-angular-applications-with-angular-material/,False,0,3766,135,14,Beginner Level,42 mins,2017-03-09T22:12:32Z,Web Development,0,2017-03-09,22:12:32Z,2017,3,9,angular material  quickstart
405926,HTML and CSS for Beginners - Build a Website & Launch ONLINE,https://www.udemy.com/html-and-css-for-beginners-crash-course-learn-fast-easy/,False,0,70773,5660,50,All Levels,6 hours,2015-03-19T19:07:12Z,Web Development,0,2015-03-19,19:07:12Z,2015,3,19,html css beginners  build website  launch online
186096,"Core: A Web App Reference Guide for Django, Python, and More",https://www.udemy.com/coding-for-entrepreneurs-core/,True,195,2497,98,154,All Levels,26 hours,2014-05-29T00:58:43Z,Web Development,486915,2014-05-29,00:58:43Z,2014,5,29,core web app reference guide django python
832478,"JSON with Java APIs, jQuery and JSON REST Web Services",https://www.udemy.com/learn-json-with-java-apis-jquery-and-rest/,True,95,799,87,41,Beginner Level,6 hours,2016-05-30T23:54:43Z,Web Development,75905,2016-05-30,23:54:43Z,2016,5,30,json java apis jquery json rest web services
1050632,"Complete Web Development with HTML, CSS and Javascript",https://www.udemy.com/complete-web-development-with-html-css-and-javascript/,False,0,2097,16,10,Intermediate Level,2 hours,2017-06-27T21:49:31Z,Web Development,0,2017-06-27,21:49:31Z,2017,6,27,complete web development html css javascript
924216,Django For Beginners,https://www.udemy.com/django-for-beginners/,True,175,534,16,51,Beginner Level,4 hours,2016-08-23T18:49:41Z,Web Development,93450,2016-08-23,18:49:41Z,2016,8,23,django beginners
1038538,Introduction to QGIS Python Programming,https://www.udemy.com/introduction-to-qgis-python-programming/,True,85,197,26,28,Beginner Level,3.5 hours,2016-12-22T00:11:22Z,Web Development,16745,2016-12-22,00:11:22Z,2016,12,22,introduction qgis python programming
421018,Learning Object-Oriented JavaScript,https://www.udemy.com/learning-object-oriented-javascript/,True,75,533,54,23,Intermediate Level,3 hours,2015-02-17T09:53:12Z,Web Development,39975,2015-02-17,09:53:12Z,2015,2,17,learning objectoriented javascript
59535,HTML for Beginners,https://www.udemy.com/hmtl5-training/,False,0,8592,336,35,Beginner Level,2.5 hours,2013-07-20T00:52:41Z,Web Development,0,2013-07-20,00:52:41Z,2013,7,20,html beginners
520302,Learn to make an HTML 5 website with a video background,https://www.udemy.com/learn-to-make-an-html-5-website-with-a-video-background/,True,80,1236,18,14,All Levels,30 mins,2015-06-05T18:13:08Z,Web Development,98880,2015-06-05,18:13:08Z,2015,6,5,learn html 5 website video background
1116366,HTML and CSS Foundations,https://www.udemy.com/html-and-css-foundations/,False,0,1544,15,29,Beginner Level,1 hour,2017-06-23T16:51:54Z,Web Development,0,2017-06-23,16:51:54Z,2017,6,23,html css foundations
523312,Python Web Programming,https://www.udemy.com/python-web-programming/,True,100,1020,46,60,Beginner Level,6 hours,2015-07-01T21:46:36Z,Web Development,102000,2015-07-01,21:46:36Z,2015,7,1,python web programming
884988,Build a Complete Registration and Login System using PHP MVC,https://www.udemy.com/php-mvc-login/,True,80,325,50,106,All Levels,5 hours,2017-02-23T22:20:23Z,Web Development,26000,2017-02-23,22:20:23Z,2017,2,23,build complete registration login system php mvc
904890,React for visual learners,https://www.udemy.com/react-for-visual-learners/,True,20,659,64,26,All Levels,3.5 hours,2016-07-18T21:41:36Z,Web Development,13180,2016-07-18,21:41:36Z,2016,7,18,react visual learners
1052518,Master the Art of Web Design with HTML & CSS,https://www.udemy.com/html-css-beginners/,True,145,550,15,59,All Levels,3 hours,2016-12-28T20:23:56Z,Web Development,79750,2016-12-28,20:23:56Z,2016,12,28,master art web design html  css
425086,Implementing a Data Warehouse with SQL Server 2012 ,https://www.udemy.com/implementing-a-data-warehouse-with-sql-server-2012/,True,85,1142,148,90,All Levels,5 hours,2015-05-01T23:08:38Z,Web Development,97070,2015-05-01,23:08:38Z,2015,5,1,implementing data warehouse sql server 2012
1075570,Perfect React JS Course - Understand Relevant Details,https://www.udemy.com/perfect-react-js-course/,True,200,653,20,25,Beginner Level,1 hour,2017-01-17T05:40:31Z,Web Development,130600,2017-01-17,05:40:31Z,2017,1,17,perfect react js course  understand relevant details
699618,Learn HTML And CSS From Scratch,https://www.udemy.com/html-and-css-from-scratch/,False,0,11533,240,18,Beginner Level,2 hours,2016-02-19T15:50:39Z,Web Development,0,2016-02-19,15:50:39Z,2016,2,19,learn html css scratch
922750,HTML : HTML Awesomeness,https://www.udemy.com/html-awesomeness/,True,25,988,23,27,Beginner Level,38 mins,2016-08-17T19:33:35Z,Web Development,24700,2016-08-17,19:33:35Z,2016,8,17,html  html awesomeness
1201054,Build CRUD Application - PHP & Mysql,https://www.udemy.com/build-crud-application-php-mysql/,False,0,4405,71,12,Beginner Level,1.5 hours,2017-05-04T16:47:24Z,Web Development,0,2017-05-04,16:47:24Z,2017,5,4,build crud application  php  mysql
177912,All You Need To Know About AngularJS - Training On AngularJS,https://www.udemy.com/angularjs/,True,50,1936,88,53,All Levels,5 hours,2014-03-07T19:09:28Z,Web Development,96800,2014-03-07,19:09:28Z,2014,3,7,need know angularjs  training angularjs
511934,AngularJS For Beginners,https://www.udemy.com/angularjs-for-beginners-udemy/,False,0,30531,1948,53,All Levels,3 hours,2015-06-30T20:28:22Z,Web Development,0,2015-06-30,20:28:22Z,2015,6,30,angularjs beginners
693726,Mastering Meteor: Reactive Full Stack JavaScript,https://www.udemy.com/mastering-meteor-reactive-full-stack-javascript/,True,95,494,46,37,Expert Level,3 hours,2015-12-10T18:16:09Z,Web Development,46930,2015-12-10,18:16:09Z,2015,12,10,mastering meteor reactive stack javascript
12975,Introduction to Java Programming for Online Learners,https://www.udemy.com/learning-to-program-in-java-a-supplement-for-online-academic-learners/,True,200,1586,87,124,Beginner Level,22 hours,2013-04-17T02:55:10Z,Web Development,317200,2013-04-17,02:55:10Z,2013,4,17,introduction java programming online learners
499904,Create full featured Landing Page in Ruby on Rails in 3 hour,https://www.udemy.com/rails-1-landing-page/,True,30,1550,15,23,All Levels,3 hours,2015-05-15T18:53:55Z,Web Development,46500,2015-05-15,18:53:55Z,2015,5,15,create featured landing page ruby rails 3 hour
818958,PHP For WordPress Development,https://www.udemy.com/php-for-wordpress-development/,True,35,850,12,16,Beginner Level,1 hour,2016-04-12T18:00:47Z,Web Development,29750,2016-04-12,18:00:47Z,2016,4,12,php wordpress development
982328,How to Build an Autocomplete System Like Google,https://www.udemy.com/how-to-build-an-autocomplete-system-using-javascript-and-php/,True,30,255,5,9,All Levels,1 hour,2016-10-12T23:24:28Z,Web Development,7650,2016-10-12,23:24:28Z,2016,10,12,build autocomplete system like google
740762,Learn Top Ten PHP FrameWorks By Building Projects,https://www.udemy.com/learn-top-ten-php-frameworks-by-building-projects/,True,60,1007,96,87,All Levels,17.5 hours,2016-01-27T18:05:12Z,Web Development,60420,2016-01-27,18:05:12Z,2016,1,27,learn php frameworks building projects
1270222,Learning Path: Web Applications with Spring and Angular,https://www.udemy.com/learning-path-web-applications-with-spring-and-angular/,True,200,19,2,33,Expert Level,4 hours,2017-06-28T21:04:21Z,Web Development,3800,2017-06-28,21:04:21Z,2017,6,28,learning path web applications spring angular
340362,Learn Ruby on Rails By Building Projects,https://www.udemy.com/learn-ruby-on-rails-building-projects/,True,60,1736,79,47,All Levels,13 hours,2014-11-12T09:33:28Z,Web Development,104160,2014-11-12,09:33:28Z,2014,11,12,learn ruby rails building projects
782194,Canvas image Creator HTML5 JavaScript project from Scratch,https://www.udemy.com/canvas-image-maker-html5-javascript-project-from-scratch/,True,100,2195,10,35,Intermediate Level,3.5 hours,2016-03-06T21:41:43Z,Web Development,219500,2016-03-06,21:41:43Z,2016,3,6,canvas image creator html5 javascript project scratch
707962,Javascript Essentials,https://www.udemy.com/javascript-essentials/,False,0,47062,5590,41,Beginner Level,8.5 hours,2016-01-20T19:08:27Z,Web Development,0,2016-01-20,19:08:27Z,2016,1,20,javascript essentials
1158836,PHP Specialist (2017 Edition),https://www.udemy.com/php-specialist-2017/,True,100,197,11,53,Beginner Level,3.5 hours,2017-03-28T23:39:37Z,Web Development,19700,2017-03-28,23:39:37Z,2017,3,28,php specialist 2017 edition
70640,Python Programming: Create an Digital Marketplace in Django,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,True,195,4198,145,161,All Levels,26 hours,2013-10-20T19:53:28Z,Web Development,818610,2013-10-20,19:53:28Z,2013,10,20,python programming create digital marketplace django
1176460,Create Ajax Chat App with PHP & Mysql,https://www.udemy.com/create-ajax-chat-app-with-php-mysql/,True,45,540,11,19,Beginner Level,1 hour,2017-04-15T00:56:41Z,Web Development,24300,2017-04-15,00:56:41Z,2017,4,15,create ajax chat app php  mysql
617886,Learn Rails Programming in Less than 2 Hours,https://www.udemy.com/learn-rails-programming-in-less-than-2-hours/,True,35,2470,24,19,All Levels,2.5 hours,2015-09-23T02:21:50Z,Web Development,86450,2015-09-23,02:21:50Z,2015,9,23,learn rails programming 2 hours
760306,Learn JavaScript Dynamic Interactive Projects for Beginners,https://www.udemy.com/learn-javascript-dynamic-interactive-projects-for-beginners/,True,100,2558,12,36,Beginner Level,3 hours,2016-02-14T18:51:48Z,Web Development,255800,2016-02-14,18:51:48Z,2016,2,14,learn javascript dynamic interactive projects beginners
14571,Learn HTML5 At Your Own Pace. Ideal for Beginners,https://www.udemy.com/learning-html5/,True,50,3026,60,67,All Levels,7 hours,2012-02-28T18:52:32Z,Web Development,151300,2012-02-28,18:52:32Z,2012,2,28,learn html5 pace ideal beginners
713098,Build an Amazon clone: Nodejs + MongoDB + Stripe Payment,https://www.udemy.com/build-an-amazon-clone-nodejs-stripe-elasticsearch/,True,20,2164,290,70,All Levels,8.5 hours,2016-01-08T17:16:48Z,Web Development,43280,2016-01-08,17:16:48Z,2016,1,8,build amazon clone nodejs  mongodb  stripe payment
701570,Build Real World Websites from Scratch using HTML5 and CSS3,https://www.udemy.com/web-development-html5-css3/,True,195,10874,114,59,Beginner Level,7.5 hours,2016-01-25T18:00:51Z,Web Development,2120430,2016-01-25,18:00:51Z,2016,1,25,build real world websites scratch html5 css3
807874,"Modern JavaScript: Building Real-World, Real-Time Apps",https://www.udemy.com/real-world-real-time-modern-javascript/,True,50,1871,154,60,Intermediate Level,13.5 hours,2016-03-30T21:15:15Z,Web Development,93550,2016-03-30,21:15:15Z,2016,3,30,modern javascript building realworld realtime apps
607056,JavaScript Introduction to Object Oriented JavaScript,https://www.udemy.com/javascript-introduction-to-object-oriented-javascript/,True,90,7789,59,23,Beginner Level,1.5 hours,2015-10-01T17:43:34Z,Web Development,701010,2015-10-01,17:43:34Z,2015,10,1,javascript introduction object oriented javascript
587902,Core HTML How to get online quickly HTML to HTML5 ,https://www.udemy.com/web-development-introduction-html-html5-course/,True,90,10394,33,34,Beginner Level,3.5 hours,2015-08-21T18:53:23Z,Web Development,935460,2015-08-21,18:53:23Z,2015,8,21,core html online quickly html html5
963412,Building Websites JavaScript and the DOM,https://www.udemy.com/building-websites-learn-javascript-and-the-dom/,True,120,17759,64,37,Beginner Level,3 hours,2016-09-26T14:48:26Z,Web Development,2131080,2016-09-26,14:48:26Z,2016,9,26,building websites javascript dom
552198,Complete Login and Registration System in PHP and MYSQL,https://www.udemy.com/login-and-registration-system-in-php-and-mysql-step-by-step/,True,200,4714,149,28,All Levels,4 hours,2015-07-16T22:09:55Z,Web Development,942800,2015-07-16,22:09:55Z,2015,7,16,complete login registration system php mysql
778112,HTML5 canvas Bootcamp for beginners 25 easy steps,https://www.udemy.com/html5-canvas-course-for-beginners/,True,120,14118,30,27,Beginner Level,2 hours,2016-03-01T23:04:23Z,Web Development,1694160,2016-03-01,23:04:23Z,2016,3,1,html5 canvas bootcamp beginners 25 easy steps
26845,Advanced HTML5 Tutorial for Web Developers,https://www.udemy.com/advanced-html5-for-web-developers/,True,50,11847,57,57,All Levels,7.5 hours,2012-10-17T11:07:41Z,Web Development,592350,2012-10-17,11:07:41Z,2012,10,17,advanced html5 tutorial web developers
641732,Css For Beginners,https://www.udemy.com/css-made-simple-for-beginners-learn-to-style-a-website-page/,True,85,1156,13,28,Beginner Level,2.5 hours,2015-10-21T20:14:34Z,Web Development,98260,2015-10-21,20:14:34Z,2015,10,21,css beginners
913966,HTML : Beginner Guide to HTML writing,https://www.udemy.com/html-beginner-guide/,True,20,783,20,13,Beginner Level,37 mins,2016-07-28T18:50:58Z,Web Development,15660,2016-07-28,18:50:58Z,2016,7,28,html  beginner guide html writing
709460,Learn Rails Programming in Less than 30 Minute - Lite,https://www.udemy.com/learn-rails-programming-in-less-than-30-minute-lite/,True,20,1235,25,7,All Levels,38 mins,2016-01-06T17:49:01Z,Web Development,24700,2016-01-06,17:49:01Z,2016,1,6,learn rails programming 30 minute  lite
821788,Angular 2 Fundamentals for Web Developers,https://www.udemy.com/angular-2-fundamentals-for-web-developers/,True,40,450,61,41,All Levels,6 hours,2016-04-14T18:43:47Z,Web Development,18000,2016-04-14,18:43:47Z,2016,4,14,angular 2 fundamentals web developers
1114060,Flask Tutorial Step by Step,https://www.udemy.com/python-flask-tutorial-step-by-step/,False,0,4645,171,19,Intermediate Level,2 hours,2017-02-28T16:27:45Z,Web Development,0,2017-02-28,16:27:45Z,2017,2,28,flask tutorial step step
778084,Ruby on Rails a Beginners Guide ,https://www.udemy.com/ruby-on-rails-a-beginners-guide-free/,False,0,13130,346,88,Beginner Level,6.5 hours,2016-03-18T14:58:53Z,Web Development,0,2016-03-18,14:58:53Z,2016,3,18,ruby rails beginners guide
1176686,Mastering Basic CSS Selectors.,https://www.udemy.com/mastering-basic-css-selectors/,False,0,3933,23,14,Beginner Level,3 hours,2017-05-09T22:13:22Z,Web Development,0,2017-05-09,22:13:22Z,2017,5,9,mastering basic css selectors
473622,Comprehensive TypeScript,https://www.udemy.com/typescript101/,True,125,1318,78,51,All Levels,4.5 hours,2015-04-13T19:00:50Z,Web Development,164750,2015-04-13,19:00:50Z,2015,4,13,comprehensive typescript
470412,"Essential HTML, CSS & HTML5 Training",https://www.udemy.com/essential-html-css-html5-training/,True,50,1553,35,43,Beginner Level,5.5 hours,2015-04-12T22:20:58Z,Web Development,77650,2015-04-12,22:20:58Z,2015,4,12,essential html css  html5 training
758208,HTML 5 and CSS 3 - tricks and workarounds,https://www.udemy.com/html5-css3-tricks-and-workarounds/,True,80,2007,10,113,All Levels,5.5 hours,2016-02-18T00:21:26Z,Web Development,160560,2016-02-18,00:21:26Z,2016,2,18,html 5 css 3  tricks workarounds
505780,"How to Register a Domain, Set Up Hosting, and Edit Web Pages",https://www.udemy.com/register-domain-setup-hosting-create-web-page/,True,45,1540,19,39,Beginner Level,3 hours,2015-05-21T19:37:46Z,Web Development,69300,2015-05-21,19:37:46Z,2015,5,21,register domain set hosting edit web pages
890810,Practical Understanding of PHP and MySQL,https://www.udemy.com/practical-understanding-of-php-and-myqsl-demo/,False,0,12201,217,24,Beginner Level,5.5 hours,2016-07-06T16:35:25Z,Web Development,0,2016-07-06,16:35:25Z,2016,7,6,practical understanding php mysql
332252,"AngularJS for Beginners, Single-Page Applications Made Easy",https://www.udemy.com/angularjs-tutorial/,True,200,1284,46,30,All Levels,1.5 hours,2014-11-18T06:03:56Z,Web Development,256800,2014-11-18,06:03:56Z,2014,11,18,angularjs beginners singlepage applications easy
431576,Building a Social Network in PHP & MySQL From Scratch,https://www.udemy.com/social-network-in-php-mysql/,True,50,869,125,78,All Levels,14 hours,2015-03-17T16:54:15Z,Web Development,43450,2015-03-17,16:54:15Z,2015,3,17,building social network php  mysql scratch
467186,HTML5 and CSS3 -Start building beautiful websites,https://www.udemy.com/html5-and-css3-crash-course/,True,150,1414,14,22,All Levels,2.5 hours,2015-05-14T22:21:39Z,Web Development,212100,2015-05-14,22:21:39Z,2015,5,14,html5 css3 start building beautiful websites
756050,Professional Web Scraping with Java,https://www.udemy.com/learn-web-scraping-with-java-in-just-1-hour/,True,50,685,37,14,Intermediate Level,1 hour,2016-05-16T00:11:41Z,Web Development,34250,2016-05-16,00:11:41Z,2016,5,16,professional web scraping java
212624,Introduction to HTML,https://www.udemy.com/refactoru-intro-html/,False,0,8371,212,18,Beginner Level,1.5 hours,2014-08-30T01:33:38Z,Web Development,0,2014-08-30,01:33:38Z,2014,8,30,introduction html
1259422,Learn JavaScript From Scratch:Become Top Rated Web Developer,https://www.udemy.com/learnjsandbecometopratedwebdeveloper/,True,65,2570,17,87,All Levels,5 hours,2017-06-29T18:10:15Z,Web Development,167050,2017-06-29,18:10:15Z,2017,6,29,learn javascript scratchbecome rated web developer
573716,Learn PHP Programming for Absolute Beginners,https://www.udemy.com/learn-php-programming-for-absolute-beginners/,True,35,5368,78,20,All Levels,2 hours,2015-08-05T18:47:48Z,Web Development,187880,2015-08-05,18:47:48Z,2015,8,5,learn php programming absolute beginners
1172166,WordPress for Beginners 2017 + Google AdSense Implementation,https://www.udemy.com/wordpress-tutorial-for-beginners-and-google-adsense-implementation/,True,195,2225,14,64,All Levels,6.5 hours,2017-06-05T18:20:34Z,Web Development,433875,2017-06-05,18:20:34Z,2017,6,5,wordpress beginners 2017  google adsense implementation
1021834,JavaScript for beginners in 1 hour,https://www.udemy.com/learn-javascript-in-1-hour-and-create-a-game-in-javascript/,True,95,2086,56,22,Beginner Level,1 hour,2016-12-12T16:52:38Z,Web Development,198170,2016-12-12,16:52:38Z,2016,12,12,javascript beginners 1 hour
1210098,HTML5 and CSS for Beginner To Expert,https://www.udemy.com/html5-and-css-for-beginner-to-expert/,True,20,1732,15,48,All Levels,4.5 hours,2017-06-06T22:27:23Z,Web Development,34640,2017-06-06,22:27:23Z,2017,6,6,html5 css beginner expert
581256,Django Tutorial: Build Your First App Fast & Free! ,https://www.udemy.com/create-your-first-django-website-fast-free/,True,20,5228,180,27,Beginner Level,2.5 hours,2015-09-08T00:17:23Z,Web Development,104560,2015-09-08,00:17:23Z,2015,9,8,django tutorial build app fast  free
1189508,Create a social network using PHP Mysqli HTML Css and JQuery,https://www.udemy.com/create-a-social-network-using-php-mysqli-html-css-and-jquery/,True,40,1477,17,27,Intermediate Level,6 hours,2017-04-24T00:18:42Z,Web Development,59080,2017-04-24,00:18:42Z,2017,4,24,create social network php mysqli html css jquery
863976,PHP - Send and Receive Mobile Text Messages (SMS),https://www.udemy.com/php-send-and-receive-mobile-text-messages-sms/,True,50,1626,81,18,All Levels,1.5 hours,2016-06-15T23:04:19Z,Web Development,81300,2016-06-15,23:04:19Z,2016,6,15,php  send receive mobile text messages sms
681514,Complete PHP Course with OOP Start to Finish!,https://www.udemy.com/complete-object-oriented-programming-in-php-start-to-finish/,True,200,4529,54,29,All Levels,2 hours,2015-11-26T22:25:33Z,Web Development,905800,2015-11-26,22:25:33Z,2015,11,26,complete php course oop start finish
864482,Coding Made Easy: HTML & CSS For Beginners,https://www.udemy.com/coding-made-easy-html-css-for-beginners/,True,40,3254,92,16,Beginner Level,1.5 hours,2016-06-07T17:35:07Z,Web Development,130160,2016-06-07,17:35:07Z,2016,6,7,coding easy html  css beginners
948204,Web Building Starter Pack. Html Css and JQuery Animations,https://www.udemy.com/web-building-starter-pack-html-css-and-jquery-animations/,True,30,1033,16,42,All Levels,7.5 hours,2016-10-07T21:58:04Z,Web Development,30990,2016-10-07,21:58:04Z,2016,10,7,web building starter pack html css jquery animations
1191946,Getting Started with Angular 2+,https://www.udemy.com/getting-started-with-angular-2/,False,0,6909,401,14,Beginner Level,2 hours,2017-04-27T22:25:40Z,Web Development,0,2017-04-27,22:25:40Z,2017,4,27,getting started angular 2
82412,Intro to PHP Web Application Development with Symfony,https://www.udemy.com/symfony-development/,True,200,4040,72,20,Beginner Level,1.5 hours,2013-09-06T02:34:20Z,Web Development,808000,2013-09-06,02:34:20Z,2013,9,6,intro php web application development symfony
18448,Learning CSS3 - A Comprehensive Tutorial For Web Developers,https://www.udemy.com/learning-css3/,True,50,2459,107,101,All Levels,8 hours,2012-05-24T21:14:57Z,Web Development,122950,2012-05-24,21:14:57Z,2012,5,24,learning css3  comprehensive tutorial web developers
1020722,PHP Zend Framework 1.11:Creating a CRUD Application,https://www.udemy.com/zend-framework-111creating-a-crud-application/,True,40,1122,5,7,All Levels,35 mins,2016-11-24T04:49:57Z,Web Development,44880,2016-11-24,04:49:57Z,2016,11,24,php zend framework 111creating crud application
752706,Write quicker HTML5 and CSS 3; productivity hacks with emmet,https://www.udemy.com/write-quicker-html5-and-css-3-productivity-hacks-with-emmet/,False,0,13016,286,15,All Levels,1.5 hours,2016-03-03T17:45:31Z,Web Development,0,2016-03-03,17:45:31Z,2016,3,3,write quicker html5 css 3 productivity hacks emmet
1030774,Master all PHP ideas 2017 to build any project,https://www.udemy.com/master-all-php-ideas-2017-to-build-any-project/,True,50,376,19,49,Beginner Level,3 hours,2017-02-12T17:54:34Z,Web Development,18800,2017-02-12,17:54:34Z,2017,2,12,master php ideas 2017 build project
221920,A Beginner's Guide to the Meteor JavaScript Framework,https://www.udemy.com/meteorjs/,True,50,898,132,40,Beginner Level,2 hours,2014-09-27T02:27:57Z,Web Development,44900,2014-09-27,02:27:57Z,2014,9,27,beginners guide meteor javascript framework
576108,Introduction to PHP Slim Microframework,https://www.udemy.com/introduction-to-php-slim-microframework/,True,20,1312,19,11,Intermediate Level,1 hour,2015-08-07T16:53:35Z,Web Development,26240,2015-08-07,16:53:35Z,2015,8,7,introduction php slim microframework
966794,"WordPress Development With NodeJS, Gulp, Composer & More",https://www.udemy.com/wordpress-development-with-nodejs-gulpjs-composer-sass-more/,True,25,289,30,30,Intermediate Level,4 hours,2016-10-25T13:47:26Z,Web Development,7225,2016-10-25,13:47:26Z,2016,10,25,wordpress development nodejs gulp composer 
1200874,Become PHP Facebook Developer: Password-Less Authentication,https://www.udemy.com/php-facebook-developer-password-less-authentication/,True,195,4001,8,37,All Levels,4 hours,2017-05-07T19:30:36Z,Web Development,780195,2017-05-07,19:30:36Z,2017,5,7,php facebook developer passwordless authentication
780056,How To Create Your Very First Website With HTML and CSS,https://www.udemy.com/how-to-create-a-website-with-html-and-css/,True,100,5097,196,37,Beginner Level,2 hours,2016-04-09T01:56:01Z,Web Development,509700,2016-04-09,01:56:01Z,2016,4,9,create website html css
1274210,Learn JSON for beginners with JavaScript,https://www.udemy.com/json-javascript-course/,True,200,3193,10,23,Beginner Level,1.5 hours,2017-06-30T17:40:02Z,Web Development,638600,2017-06-30,17:40:02Z,2017,6,30,learn json beginners javascript
760752,JavaScript Basics for Beginners Introduction to coding,https://www.udemy.com/learn-javascript-for-beginners-introduction-to-coding-course/,True,150,5495,52,18,Beginner Level,1.5 hours,2016-02-17T04:53:50Z,Web Development,824250,2016-02-17,04:53:50Z,2016,2,17,javascript basics beginners introduction coding
